PLAN,DESCRIPTION,APPLICATION_REFERENCE,APPLICATION_NO,chargeAcPrefix,chargeAc,chargeAmount,VALUEFIRST,VALUEFIRST_LABEL,VALUE1_LABEL,VALUE1,VALUE2_LABEL,VALUE2,VALUE3_LABEL,VALUE3,VALUE4_LABEL,VALUE4,LikelyExpired,PROPERTY_NO,Purpose,transAcPrefix,transAc,transAmount
S94-12,S94-12 - Bus Shelters,DA12/0178,563607,ZFRI,ZFRInfrastructure,10,0.1667,ET (BusShelter),ET (BusShelter),0.1667,,,,,,,Expired,18796,,,,
S94-12,S94-12 - Bus Shelters,DA12/0237,566722,ZFRI,ZFRInfrastructure,62,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,106479,,ZFDC,ZFDCOver10ET,-62
S94-12,S94-12 - Bus Shelters,DA12/0243,567082,ZFRI,ZFRInfrastructure,124,2,ET (BusShelter),ET (BusShelter),2,,,,,,,Expired,102229,,ZFDC,ZFDCOver10ET,-124
S94-12,S94-12 - Bus Shelters,DA12/0277,568284,ZFRI,ZFRInfrastructure,8,0.125,ET (BusShelter),ET (BusShelter),0.125,,,,,,,Expired,27326,,ZFDC,ZFDCOver10ET,-8
S94-12,S94-12 - Bus Shelters,DA12/0320,570042,ZFRI,ZFRInfrastructure,1589.28,4,ET (BusShelter),ET (BusShelter),4,,,,,,,Expired,39636,,ZFDC,ZFDCOver10ET,-56.76
S94-12,S94-12 - Bus Shelters,DA12/0346,570887,ZFRI,ZFRInfrastructure,1563,25.2071,ET (BusShelter),ET (BusShelter),25.2071,,,,,,,Expired,102228,,ZFDC,ZFDCOver10ET,-1375.44
S94-12,S94-12 - Bus Shelters,DA12/0362,571509,ZFRI,ZFRInfrastructure,2001,10.4167,ET (BusShelter),ET (BusShelter),10.4167,,,,,,,Expired,13265,,ZFDC,ZFDCOver10ET,-688
S94-12,S94-12 - Bus Shelters,DA12/0383,572064,ZFRI,ZFRInfrastructure,264,4.25,ET (BusShelter),ET (BusShelter),4.25,,,,,,,Expired,14160,,,,
S94-12,S94-12 - Bus Shelters,DA12/0393,572498,ZFRI,ZFRInfrastructure,2480,20,ET (BusShelter),ET (BusShelter),20,,,,,,,Expired,107530,,ZFDC,ZFDCOver10ET,0
S94-12,S94-12 - Bus Shelters,DA12/0411,573107,ZFRI,ZFRInfrastructure,132,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,3020,,ZFDC,ZFDCOver10ET,-66
S94-12,S94-12 - Bus Shelters,DA12/0447,574206,ZFRI,ZFRInfrastructure,93,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,104440,,ZFDC,ZFDCOver10ET,-47.52
S94-12,S94-12 - Bus Shelters,DA12/0457,574618,ZFRI,ZFRInfrastructure,201,3.249,ET (BusShelter),ET (BusShelter),3.249,,,,,,,Expired,1567,,,,
S94-12,S94-12 - Bus Shelters,DA12/0465,574992,ZFRI,ZFRInfrastructure,192,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,16956,,ZFDC,ZFDCOver10ET,-66
S94-12,S94-12 - Bus Shelters,DA12/0528,577162,ZFRI,ZFRInfrastructure,7260,11,ET (BusShelter),ET (BusShelter),11,,,,,,,Expired,17550,,,,
S94-12,S94-12 - Bus Shelters,DA12/0536,577386,ZFRI,ZFRInfrastructure,47,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,103718,,ZFDC,ZFDCOver10ET,-47
S94-12,S94-12 - Bus Shelters,DA12/0553,578068,ZFRI,ZFRInfrastructure,47,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,3541,,ZFDC,ZFDCOver10ET,-47
S94-12,S94-12 - Bus Shelters,DA12/0565,578423,ZFRI,ZFRInfrastructure,434,7,ET (BusShelter),ET (BusShelter),7,,,,,,,Expired,102229,,ZFDC,ZFDCOver10ET,-434
S94-12,S94-12 - Bus Shelters,DA12/0605,579964,ZFRI,ZFRInfrastructure,62,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,9545,,,,
S94-12,S94-12 - Bus Shelters,DA13/0024,581663,ZFRI,ZFRInfrastructure,32305,35,ET (BusShelter),ET (BusShelter),35,,,,,,,Expired,4457,,ZFDC,ZFDCOver10ET,-2485
S94-12,S94-12 - Bus Shelters,DA13/0063,583804,ZFRI,ZFRInfrastructure,1426,23,ET (BusShelter),ET (BusShelter),23,,,,,,,Expired,91370,,ZFDC,ZFDCOver10ET,-1426
S94-12,S94-12 - Bus Shelters,DA13/0085,584818,ZFRI,ZFRInfrastructure,8,0.125,ET (BusShelter),ET (BusShelter),0.125,,,,,,,Expired,10146,,ZFDC,ZFDCOver10ET,-8
S94-12,S94-12 - Bus Shelters,DA13/0098,590171,ZFRI,ZFRInfrastructure,35,0.541,ET (BusShelter),ET (BusShelter),0.541,,,,,,,Expired,8329,,ZFDC,ZFDCOver10ET,-35
S94-12,S94-12 - Bus Shelters,DA13/0121,591500,ZFRI,ZFRInfrastructure,49.28,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,42908,,ZFDC,ZFDCOver10ET,-49.28
S94-12,S94-12 - Bus Shelters,DA13/0124,591852,ZFRI,ZFRInfrastructure,384,6,ET (BusShelter),ET (BusShelter),6,,,,,,,Expired,29291,,,,
S94-12,S94-12 - Bus Shelters,DA13/0134,592102,ZFRI,ZFRInfrastructure,12,0.1905,ET (BusShelter),ET (BusShelter),0.1905,,,,,,,Expired,32798,,,,
S94-12,S94-12 - Bus Shelters,DA13/0174,593422,ZFRI,ZFRInfrastructure,7168,6,ET (BusShelter),ET (BusShelter),6,,,,,,,Expired,107535,,ZFDC,ZFDCOver10ET,-1792
S94-12,S94-12 - Bus Shelters,DA13/0175,593428,ZFRI,ZFRInfrastructure,16575,81,ET (BusShelter),ET (BusShelter),81,,,,,,,Expired,109702,,ZFDC,ZFDCOver10ET,-5250
S94-12,S94-12 - Bus Shelters,DA13/0194,594209,ZFRI,ZFRInfrastructure,11,0.1667,ET (BusShelter),ET (BusShelter),0.1667,,,,,,,Expired,31625,,ZFDC,ZFDCOver10ET,-11
S94-12,S94-12 - Bus Shelters,DA13/0253,596253,ZFRI,ZFRInfrastructure,320,5,ET (BusShelter),ET (BusShelter),5,,,,,,,Expired,108404,,ZFDC,ZFDCOver10ET,-320
S94-12,S94-12 - Bus Shelters,DA13/0267,596713,ZFRI,ZFRInfrastructure,133,2.0848,ET (BusShelter),ET (BusShelter),2.0848,,,,,,,Expired,20449,,,,
S94-12,S94-12 - Bus Shelters,DA13/0275,596911,ZFRI,ZFRInfrastructure,152,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,2209,,ZFDC,ZFDCOver10ET,-76
S94-12,S94-12 - Bus Shelters,DA13/0287,597372,ZFRI,ZFRInfrastructure,213,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,24735,,ZFDC,ZFDCOver10ET,-71
S94-12,S94-12 - Bus Shelters,DA13/0290,597479,ZFRI,ZFRInfrastructure,22,0.1668,ET (BusShelter),ET (BusShelter),0.1668,,,,,,,Expired,10259,,,,
S94-12,S94-12 - Bus Shelters,DA13/0294,597607,ZFRI,ZFRInfrastructure,861,13.4577,ET (BusShelter),ET (BusShelter),13.4577,,,,,,,Expired,104653,,ZFDC,ZFDCOver10ET,-861
S94-12,S94-12 - Bus Shelters,DA13/0306,598022,ZFRI,ZFRInfrastructure,48,0.7515,ET (BusShelter),ET (BusShelter),0.7515,,,,,,,Expired,107849,,ZFDC,ZFDCOver10ET,-48
S94-12,S94-12 - Bus Shelters,DA13/0357,599907,ZFRI,ZFRInfrastructure,21,0.3334,ET (BusShelter),ET (BusShelter),0.3334,,,,,,,Expired,16639,,ZFDC,ZFDCOver10ET,-21
S94-12,S94-12 - Bus Shelters,DA13/0385,600910,ZFRI,ZFRInfrastructure,142,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,28790,,ZFDC,ZFDCOver10ET,-71
S94-12,S94-12 - Bus Shelters,DA13/0399,601529,ZFRI,ZFRInfrastructure,192,3,ET (BusShelter),ET (BusShelter),3,,,,,,,Expired,108442,,,,
S94-12,S94-12 - Bus Shelters,DA13/0401,601553,ZFRI,ZFRInfrastructure,720.72,10,ET (BusShelter),ET (BusShelter),10,,,,,,,Expired,43432,,ZFDC,ZFDCOver10ET,-323.12
S94-12,S94-12 - Bus Shelters,DA13/0438,603180,ZFRI,ZFRInfrastructure,1088,17,ET (BusShelter),ET (BusShelter),17,,,,,,,Expired,94020,,ZFDC,ZFDCOver10ET,-1088
S94-12,S94-12 - Bus Shelters,DA13/0439,603259,ZFRI,ZFRInfrastructure,11,0.1667,ET (BusShelter),ET (BusShelter),0.1667,,,,,,,Expired,29844,,,,
S94-12,S94-12 - Bus Shelters,DA13/0514,605832,ZFRI,ZFRInfrastructure,213,0.8757,ET (BusShelter),ET (BusShelter),0.8757,,,,,,,Expired,4775,,ZFDC,ZFDCOver10ET,-75
S94-12,S94-12 - Bus Shelters,DA13/0577,608113,ZFRI,ZFRInfrastructure,48384,83,ET (BusShelter),ET (BusShelter),83,,,,,,,Expired,104434,,ZFDC,ZFDCOver10ET,-5402
S94-12,S94-12 - Bus Shelters,DA13/0602,609002,ZFRI,ZFRInfrastructure,166.44,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,19931,,,,
S94-12,S94-12 - Bus Shelters,DA13/0624,609870,ZFRI,ZFRInfrastructure,48,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,107878,,ZFDC,ZFDCOver10ET,-48
S94-12,S94-12 - Bus Shelters,DA13/0628,609975,ZFRI,ZFRInfrastructure,48,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,108428,,ZFDC,ZFDCOver10ET,-48
S94-12,S94-12 - Bus Shelters,DA13/0654,610737,ZFRI,ZFRInfrastructure,64,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,14343,,ZFDC,ZFDCOver10ET,-64
S94-12,S94-12 - Bus Shelters,DA13/0674,611420,ZFRI,ZFRInfrastructure,149.1,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,10667,,,,
S94-12,S94-12 - Bus Shelters,DA13/0675,611421,ZFRI,ZFRInfrastructure,96,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,106654,,ZFDC,ZFDCOver10ET,-50
S94-12,S94-12 - Bus Shelters,DA13/0676,611440,ZFRI,ZFRInfrastructure,11,0.1667,ET (BusShelter),ET (BusShelter),0.1667,,,,,,,Expired,104651,,ZFDC,ZFDCOver10ET,-11
S94-12,S94-12 - Bus Shelters,DA13/0693,612388,ZFRI,ZFRInfrastructure,792,6,ET (BusShelter),ET (BusShelter),6,,,,,,,Expired,10056,,ZFDC,ZFDCOver10ET,-396
S94-12,S94-12 - Bus Shelters,DA13/0704,612864,ZFRI,ZFRInfrastructure,48,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,108427,,ZFDC,ZFDCOver10ET,-48
S94-12,S94-12 - Bus Shelters,DA13/0715,613136,ZFRI,ZFRInfrastructure,64,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,107304,,ZFDC,ZFDCOver10ET,-64
S94-12,S94-12 - Bus Shelters,DA13/0725,613560,ZFRI,ZFRInfrastructure,48,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,108431,,,,
S94-12,S94-12 - Bus Shelters,DA14/0006,615118,ZFRI,ZFRInfrastructure,48,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,106185,,ZFDC,ZFDCOver10ET,-48
S94-12,S94-12 - Bus Shelters,DA14/0020,615744,ZFRI,ZFRInfrastructure,640,5,ET (BusShelter),ET (BusShelter),5,,,,,,,Expired,108403,,ZFDC,ZFDCOver10ET,-272
S94-12,S94-12 - Bus Shelters,DA14/0050,617085,ZFRI,ZFRInfrastructure,48,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,8282,,ZFDC,ZFDCOver10ET,-48
S94-12,S94-12 - Bus Shelters,DA14/0086,618632,ZFRI,ZFRInfrastructure,128,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,17099,,ZFDC,ZFDCOver10ET,-66
S94-12,S94-12 - Bus Shelters,DA14/0087,618687,ZFRI,ZFRInfrastructure,48,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,108429,,ZFDC,ZFDCOver10ET,-48
S94-12,S94-12 - Bus Shelters,DA14/0124,619981,ZFRI,ZFRInfrastructure,56,0.417,ET (BusShelter),ET (BusShelter),0.417,,,,,,,Expired,8443,,ZFDC,ZFDCOver10ET,-28
S94-12,S94-12 - Bus Shelters,DA14/0158,621317,ZFRI,ZFRInfrastructure,307,4.7914,ET (BusShelter),ET (BusShelter),4.7914,,,,,,,Expired,104666,,ZFDC,ZFDCOver10ET,-307
S94-12,S94-12 - Bus Shelters,DA14/0164,621410,ZFRI,ZFRInfrastructure,2250,31.2083,ET (BusShelter),ET (BusShelter),31.2083,,,,,,,Expired,101966,,ZFDC,ZFDCOver10ET,-750
S94-12,S94-12 - Bus Shelters,DA14/0172,621961,ZFRI,ZFRInfrastructure,459,7.1667,ET (BusShelter),ET (BusShelter),7.1667,,,,,,,Expired,14160,,,,
S94-12,S94-12 - Bus Shelters,DA14/0195,622754,ZFRI,ZFRInfrastructure,124.16,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,79880,,ZFDC,ZFDCOver10ET,-62.7
S94-12,S94-12 - Bus Shelters,DA14/0222,623591,ZFRI,ZFRInfrastructure,3968,26.942,ET (BusShelter),ET (BusShelter),26.942,,,,,,,Expired,293,,,,
S94-12,S94-12 - Bus Shelters,DA14/0234,624104,ZFRI,ZFRInfrastructure,366.36,3,ET (BusShelter),ET (BusShelter),3,,,,,,,Expired,8450,,,,
S94-12,S94-12 - Bus Shelters,DA14/0273,625712,ZFRI,ZFRInfrastructure,1336,10.125,ET (BusShelter),ET (BusShelter),10.125,,,,,,,Expired,18531,,ZFDC,ZFDCOver10ET,-668
S94-12,S94-12 - Bus Shelters,DA14/0288,626069,ZFRI,ZFRInfrastructure,56,0.875,ET (BusShelter),ET (BusShelter),0.875,,,,,,,Expired,108383,,ZFDC,ZFDCOver10ET,-56
S94-12,S94-12 - Bus Shelters,DA14/0353,628313,ZFRI,ZFRInfrastructure,64,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,20986,,ZFDC,ZFDCOver10ET,-42.24
S94-12,S94-12 - Bus Shelters,DA14/0384,629487,ZFRI,ZFRInfrastructure,7638,19,ET (BusShelter),ET (BusShelter),19,,,,,,,Expired,107688,,ZFDC,ZFDCOver10ET,-1273
S94-12,S94-12 - Bus Shelters,DA14/0388,629675,ZFRI,ZFRInfrastructure,11,0.1667,ET (BusShelter),ET (BusShelter),0.1667,,,,,,,Expired,12103,,,,
S94-12,S94-12 - Bus Shelters,DA14/0435,631727,ZFRI,ZFRInfrastructure,2278,17,ET (BusShelter),ET (BusShelter),17,,,,,,,Active,85730,,ZFDC,ZFDCOver10ET,-1162.8
S94-12,S94-12 - Bus Shelters,DA14/0480,633662,ZFRI,ZFRInfrastructure,64,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,107630,,ZFDC,ZFDCOver10ET,-64
S94-12,S94-12 - Bus Shelters,DA14/0510,634318,ZFRI,ZFRInfrastructure,275,4.2913,ET (BusShelter),ET (BusShelter),4.2913,,,,,,,Expired,104656,,ZFDC,ZFDCOver10ET,-275
S94-12,S94-12 - Bus Shelters,DA14/0515,634469,ZFRI,ZFRInfrastructure,64,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,5523,,ZFDC,ZFDCOver10ET,-64
S94-12,S94-12 - Bus Shelters,DA14/0520,634612,ZFRI,ZFRInfrastructure,48,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,1291,,,,
S94-12,S94-12 - Bus Shelters,DA14/0522,634751,ZFRI,ZFRInfrastructure,368,2.75,ET (BusShelter),ET (BusShelter),2.75,,,,,,,Expired,13247,,ZFDC,ZFDCOver10ET,-184
S94-12,S94-12 - Bus Shelters,DA14/0545,635487,ZFRI,ZFRInfrastructure,50,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Active,106646,,ZFDC,ZFDCOver10ET,-50
S94-12,S94-12 - Bus Shelters,DA14/0605,637671,ZFRI,ZFRInfrastructure,3168,24.75,ET (BusShelter),ET (BusShelter),24.75,,,,,,,Expired,108873,,ZFDC,ZFDCOver10ET,-1658
S94-12,S94-12 - Bus Shelters,DA14/0668,639885,ZFRI,ZFRInfrastructure,106,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,9291,,,,
S94-12,S94-12 - Bus Shelters,DA14/0704,640863,ZFRI,ZFRInfrastructure,64,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,4911,,,,
S94-12,S94-12 - Bus Shelters,DA14/0722,641494,ZFRI,ZFRInfrastructure,275,4.2913,ET (BusShelter),ET (BusShelter),4.2913,,,,,,,Expired,104691,,ZFDC,ZFDCOver10ET,-275
S94-12,S94-12 - Bus Shelters,DA14/0760,642884,ZFRI,ZFRInfrastructure,132,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,5484,,ZFDC,ZFDCOver10ET,-66
S94-12,S94-12 - Bus Shelters,DA14/0763,642933,ZFRI,ZFRInfrastructure,100,0.7514,ET (BusShelter),ET (BusShelter),0.7514,,,,,,,Expired,20454,,ZFDC,ZFDCOver10ET,-50
S94-12,S94-12 - Bus Shelters,DA14/0798,644424,ZFRI,ZFRInfrastructure,56,0.875,ET (BusShelter),ET (BusShelter),0.875,,,,,,,Expired,44333,,ZFDC,ZFDCOver10ET,-56
S94-12,S94-12 - Bus Shelters,DA14/0855,646456,ZFRI,ZFRInfrastructure,192,3,ET (BusShelter),ET (BusShelter),3,,,,,,,Expired,107669,,ZFDC,ZFDCOver10ET,-192
S94-12,S94-12 - Bus Shelters,DA14/0904,648403,ZFRI,ZFRInfrastructure,11906.4,20,ET (BusShelter),ET (BusShelter),20,,,,,,,Expired,2918,,,,
S94-12,S94-12 - Bus Shelters,DA15/0003,649525,ZFRI,ZFRInfrastructure,3102,47,ET (BusShelter),ET (BusShelter),47,,,,,,,Expired,8487,,ZFDC,ZFDCOver10ET,-3102
S94-12,S94-12 - Bus Shelters,DA15/0037,651642,ZFRI,ZFRInfrastructure,45,0.7083,ET (BusShelter),ET (BusShelter),0.7083,,,,,,,Expired,104685,,ZFDC,ZFDCOver10ET,-45
S94-12,S94-12 - Bus Shelters,DA15/0042,652092,ZFRI,ZFRInfrastructure,2170.56,17,ET (BusShelter),ET (BusShelter),17,,,,,,,Active,34595,,,,
S94-12,S94-12 - Bus Shelters,DA15/0044,652190,ZFRI,ZFRInfrastructure,45,0.7083,ET (BusShelter),ET (BusShelter),0.7083,,,,,,,Expired,104682,,ZFDC,ZFDCOver10ET,-45
S94-12,S94-12 - Bus Shelters,DA15/0079,653720,ZFRI,ZFRInfrastructure,1056,16,ET (BusShelter),ET (BusShelter),16,,,,,,,Expired,107705,,ZFDC,ZFDCOver10ET,-1056
S94-12,S94-12 - Bus Shelters,DA15/0080,653774,ZFRI,ZFRInfrastructure,792,12,ET (BusShelter),ET (BusShelter),12,,,,,,,Expired,107708,,ZFDC,ZFDCOver10ET,-792
S94-12,S94-12 - Bus Shelters,DA15/0081,653786,ZFRI,ZFRInfrastructure,330,5,ET (BusShelter),ET (BusShelter),5,,,,,,,Expired,79500,,ZFDC,ZFDCOver10ET,-330
S94-12,S94-12 - Bus Shelters,DA15/0082,653796,ZFRI,ZFRInfrastructure,858,13,ET (BusShelter),ET (BusShelter),13,,,,,,,Expired,107704,,ZFDC,ZFDCOver10ET,-858
S94-12,S94-12 - Bus Shelters,DA15/0093,654079,ZFRI,ZFRInfrastructure,1218,18.46,ET (BusShelter),ET (BusShelter),18.46,,,,,,,Expired,107322,,,,
S94-12,S94-12 - Bus Shelters,DA15/0097,654289,ZFRI,ZFRInfrastructure,1912,22.8749,ET (BusShelter),ET (BusShelter),22.8749,,,,,,,Expired,109536,,ZFDC,ZFDCOver10ET,-684
S94-12,S94-12 - Bus Shelters,DA15/0102,654423,ZFRI,ZFRInfrastructure,84,0.625,ET (BusShelter),ET (BusShelter),0.625,,,,,,,Expired,17330,,ZFDC,ZFDCOver10ET,-42
S94-12,S94-12 - Bus Shelters,DA15/0156,656473,ZFRI,ZFRInfrastructure,64,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,107942,,ZFDC,ZFDCOver10ET,-64
S94-12,S94-12 - Bus Shelters,DA15/0158,656543,ZFRI,ZFRInfrastructure,48,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,108395,,ZFDC,ZFDCOver10ET,-48
S94-12,S94-12 - Bus Shelters,DA15/0175,657094,ZFRI,ZFRInfrastructure,64,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,41355,,ZFDC,ZFDCOver10ET,-64
S94-12,S94-12 - Bus Shelters,DA15/0218,658869,ZFRI,ZFRInfrastructure,800,12.125,ET (BusShelter),ET (BusShelter),12.125,,,,,,,Expired,108569,,ZFDC,ZFDCOver10ET,-800
S94-12,S94-12 - Bus Shelters,DA15/0249,660380,ZFRI,ZFRInfrastructure,50,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,18965,,,,
S94-12,S94-12 - Bus Shelters,DA15/0293,662197,ZFRI,ZFRInfrastructure,66,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,109445,,ZFDC,ZFDCOver10ET,-66
S94-12,S94-12 - Bus Shelters,DA15/0310,662704,ZFRI,ZFRInfrastructure,990,15,ET (BusShelter),ET (BusShelter),15,,,,,,,Expired,107556,,ZFDC,ZFDCOver10ET,-990
S94-12,S94-12 - Bus Shelters,DA15/0312,662896,ZFRI,ZFRInfrastructure,1254,19,ET (BusShelter),ET (BusShelter),19,,,,,,,Expired,107545,,ZFDC,ZFDCOver10ET,-1254
S94-12,S94-12 - Bus Shelters,DA15/0313,662963,ZFRI,ZFRInfrastructure,1122,17,ET (BusShelter),ET (BusShelter),17,,,,,,,Expired,107580,,ZFDC,ZFDCOver10ET,-1122
S94-12,S94-12 - Bus Shelters,DA15/0410,665776,ZFRI,ZFRInfrastructure,66,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,106605,,ZFDC,ZFDCOver10ET,-66
S94-12,S94-12 - Bus Shelters,DA15/0443,666596,ZFRI,ZFRInfrastructure,105.6,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,107642,,ZFDC,ZFDCOver10ET,-52.8
S94-12,S94-12 - Bus Shelters,DA15/0485,668103,ZFRI,ZFRInfrastructure,66,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,109401,,ZFDC,ZFDCOver10ET,-66
S94-12,S94-12 - Bus Shelters,DA15/0487,668106,ZFRI,ZFRInfrastructure,132,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,108564,,,,
S94-12,S94-12 - Bus Shelters,DA15/0494,668310,ZFRI,ZFRInfrastructure,108,0.541,ET (BusShelter),ET (BusShelter),0.541,,,,,,,Expired,17938,,,,
S94-12,S94-12 - Bus Shelters,DA15/0495,668314,ZFRI,ZFRInfrastructure,66,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,109421,,ZFDC,ZFDCOver10ET,-66
S94-12,S94-12 - Bus Shelters,DA15/0563,669840,ZFRI,ZFRInfrastructure,50,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,12979,,,,
S94-12,S94-12 - Bus Shelters,DA15/0564,669842,ZFRI,ZFRInfrastructure,50,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,12979,,,,
S94-12,S94-12 - Bus Shelters,DA15/0582,670301,ZFRI,ZFRInfrastructure,399,6.0417,ET (BusShelter),ET (BusShelter),6.0417,,,,,,,Expired,6273,,,,
S94-12,S94-12 - Bus Shelters,DA15/0585,670383,ZFRI,ZFRInfrastructure,93.14,0.72,ET (BusShelter),ET (BusShelter),0.72,,,,,,,Expired,4008,,,,
S94-12,S94-12 - Bus Shelters,DA15/0629,671752,ZFRI,ZFRInfrastructure,66,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,11449,,,,
S94-12,S94-12 - Bus Shelters,DA15/0657,672964,ZFRI,ZFRInfrastructure,66,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,108766,,ZFDC,ZFDCOver10ET,-66
S94-12,S94-12 - Bus Shelters,DA15/0711,674567,ZFRI,ZFRInfrastructure,50,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,14353,,ZFDC,ZFDCOver10ET,-50
S94-12,S94-12 - Bus Shelters,DA15/0716,674777,ZFRI,ZFRInfrastructure,165,2.5,ET (BusShelter),ET (BusShelter),2.5,,,,,,,Expired,10809,,ZFDC,ZFDCOver10ET,-165
S94-12,S94-12 - Bus Shelters,DA15/0726,675091,ZFRI,ZFRInfrastructure,550,8.2079,ET (BusShelter),ET (BusShelter),8.2079,,,,,,,Active,29698,,,,
S94-12,S94-12 - Bus Shelters,DA15/0739,675411,ZFRI,ZFRInfrastructure,561,8.5,ET (BusShelter),ET (BusShelter),8.5,,,,,,,Expired,107554,,ZFDC,ZFDCOver10ET,-561
S94-12,S94-12 - Bus Shelters,DA15/0742,675540,ZFRI,ZFRInfrastructure,66,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Active,103416,,,,
S94-12,S94-12 - Bus Shelters,DA15/0771,676738,ZFRI,ZFRInfrastructure,50,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,5562,,ZFDC,ZFDCOver10ET,-50
S94-12,S94-12 - Bus Shelters,DA15/0773,676755,ZFRI,ZFRInfrastructure,2814,8.08332,ET (BusShelter),ET (BusShelter),8.08332,,,,,,,Expired,107552,,ZFDC,ZFDCOver10ET,-469
S94-12,S94-12 - Bus Shelters,DA15/0774,676760,ZFRI,ZFRInfrastructure,50,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,20967,,ZFDC,ZFDCOver10ET,-50
S94-12,S94-12 - Bus Shelters,DA15/0776,676867,ZFRI,ZFRInfrastructure,1793,27.16,ET (BusShelter),ET (BusShelter),27.16,,,,,,,Expired,109471,,,,
S94-12,S94-12 - Bus Shelters,DA15/0817,677759,ZFRI,ZFRInfrastructure,75,1.12,ET (BusShelter),ET (BusShelter),1.12,,,,,,,Active,35686,,,,
S94-12,S94-12 - Bus Shelters,DA15/0828,678365,ZFRI,ZFRInfrastructure,142,2.125,ET (BusShelter),ET (BusShelter),2.125,,,,,,,Active,102478,,ZFDC,ZFDCOver10ET,-142
S94-12,S94-12 - Bus Shelters,DA15/0882,680278,ZFRI,ZFRInfrastructure,138.32,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,109594,,ZFDC,ZFDCOver10ET,-69.16
S94-12,S94-12 - Bus Shelters,DA15/0903,680749,ZFRI,ZFRInfrastructure,54,1,ET (BusShelter),ET (BusShelter),1,,,,,,,Expired,106231,,ZFDC,ZFDCOver10ET,-50
S94-12,S94-12 - Bus Shelters,DA15/0924,681428,ZFRI,ZFRInfrastructure,50,0.75,ET (BusShelter),ET (BusShelter),0.75,,,,,,,Expired,23402,,ZFDC,ZFDCOver10ET,-50
S94-12,S94-12 - Bus Shelters,DA15/0959,682832,ZFRI,ZFRInfrastructure,47,0.7083,ET (BusShelter),ET (BusShelter),0.7083,,,,,,,Expired,104660,,ZFDC,ZFDCOver10ET,-47
